Segment,Segment_Name,Family,Family_Name,Class,Class_Name,Commodity,Commodity_Name,Unit_Operations,OECD_FOS
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112400,Pressure measuring and control instruments,41112413,Differentialpressure gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112400,Pressure measuring and control instruments,41112414,Pressure calibrator,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112400,Pressure measuring and control instruments,41112416,Bursting pressure tester,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112400,Pressure measuring and control instruments,41112417,Vapor pressure measuring instrument,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112400,Pressure measuring and control instruments,41112418,Capillary pressure tester,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112400,Pressure measuring and control instruments,41112420,Pressure drop gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112400,Pressure measuring and control instruments,41112422,Hydraulic pressure tester,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112400,Pressure measuring and control instruments,41112423,Pressure altimeter,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112500,Liquid and gas flow measuring and observing instruments,41112502,Rheometers,rheology_measurement,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112500,Liquid and gas flow measuring and observing instruments,41112508,Gas gauges,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112500,Liquid and gas flow measuring and observing instruments,41112509,Air velocity and temperature monitors,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112500,Liquid and gas flow measuring and observing instruments,41112514,Oil gauges,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112500,Liquid and gas flow measuring and observing instruments,41112518,Pump efficiency testing equipment,pumping,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112500,Liquid and gas flow measuring and observing instruments,41112519,Pitot gauge,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112500,Liquid and gas flow measuring and observing instruments,41112520,Fire pump flow meter,pumping;process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112700,Laboratory seed and feed testing equipment,41112701,Grain analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41112700,Laboratory seed and feed testing equipment,41112704,Feed analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41113000,Chemical evaluation instruments and supplies,41113001,Digital Analyzer controllers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41113000,Chemical evaluation instruments and supplies,41113002,Chemiluminescence or bioluminescence analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41113000,Chemical evaluation instruments and supplies,41113003,Electrogravimetry analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41113000,Chemical evaluation instruments and supplies,41113004,Flame ionization analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41113000,Chemical evaluation instruments and supplies,41113005,Ion analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41113000,Chemical evaluation instruments and supplies,41113006,Radiometry analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41113000,Chemical evaluation instruments and supplies,41113007,Random access analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41113000,Chemical evaluation instruments and supplies,41113008,Cintigraphic analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41113000,Chemical evaluation instruments and supplies,41113009,Thermal differential analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41113000,Chemical evaluation instruments and supplies,41113010,Thermo gravimetry analyzers,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41113000,Chemical evaluation instruments and supplies,41113030,Radiochromatographic scanner,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41113000,Chemical evaluation instruments and supplies,41113040,Colony counter,microbial_analysis,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41113000,Chemical evaluation instruments and supplies,41113041,Elemental analyzer,composition_analysis,1.4
